solution_id,problem_id,judge,type,detail,duration_s,total_keys,code_at_trigger,submitted_code,keys_10s_before,keys_10s_after,keys_20s_before,keys_20s_after,keys_30s_before,keys_30s_after,label
1340414,1903,CE,IDLE,pause_59s,1248.3,846,"#include<stdio.h>
#include<string.h>
int main({
char s[1005;
while(""%scanf(""%s,s!=EOF{
inint b;
scanf(""P%d,&b;
int len=strlen(s;
int count[26={0};
for(int i=0;i<len;i++{
count[s[i-'a++;

","#include<stdio.h>
#include<string.h>
int yue(int a[]){
    int m=a[0];
    for(int i=0;i<25;i++){
        if(a[i+1]>a[i]) max=a[i+1];
    }
    for(int i=max;i>=1;i--){
        int x=1;
        for(int j=0;j<26;j++){
            if(a[j]%i!=0&&a[j]!=0){
                x=0;
                break;
            }
        }
        if(x) return i;
    }
}
int main(){
    char s[1005];
    while(scanf(""%s"",s)!=EOF){
        int b;
        scanf(""P%d"",&b);
        int len=strlen(s);
        int count[26]={0};
        for(int i=0;i<len;i++){
            count[s[i]-'a']++;
        }
        int yu=yue(count);
        int shu[26];
        char zimu[26];
        int j=0,k=0;
        for(int i=0;i<26;i++){
            if(count[i]!=0){
                zimu[j++]='a'+i;
                shu[k++]=count[i]/yu;
            }
        }
        int max=shu[0];
        for(int i=0;i<j-1;i++){
            if(shu[i+1]>shu[i]) max=shu[i+1];
        }
        char jieguo1[1005][26],jieguo2[1005][26];
        for(int i=max,p=0;p<j;p++){
            jieguo1[i][p]=zimu[p];
        }
        for(int p=0;p<j;p++){
            for(int i=max-1;i>=max-shu[p];i--){
                jieguo1[i][p]='*';
            }
        }
        
    }
}",,i → n → t →   → y → u → e → Shift → ( → i → n → t →   → a → [,,i → n → t →   → y → u → e → Shift → ( → i → n → t →   → a → [ → Shift → { → Enter → f → o → r → Shift → (,,i → n → t →   → y → u → e → Shift → ( → i → n → t →   → a → [ → Shift → { → Enter → f → o → r → Shift → ( → i → n → t →  ,
1221032,1665,PE,IDLE,pause_41s,1107.0,693,"*#ludr]==e <>stdio.h
int main(P{}













return 0;int n;
while (:scanf (""%d,&n!=EOF{}










}dint a[2n+1[2n+1**;

vioid prinet(a[[2*nnint {}int a[28*+!1[2*n+1=



;fot tr(int i=0;i<=21i><=<=22*n+21;i++{}






for (int j=0;j<=2+*n+1;j++//{}


printf (""\n;if (i<=n+1{}


if (i-jj<i+=1||j+>+i","#include <stdio.h>
void print(int n)
{//int a[2*n+1][2*n+1];
for(int i=1;i<=2*n+1;i++){
    for (int j=0;j<=2*n+1;j++)
    {if (i<=n+1){
        if (i+j<n+2){printf("" "");}
        else if (j>i+n){break;}
        else printf(""*"");
        
    }else if (j==n+1){printf(""*"");}
        else if(j>n+1){break;}
        else{printf("" "");}
        
        
    }
    printf (""\n"");
    
    
    
    
    
}    
    
    
    
}
int main(){
    int n;
    while (scanf(""%d"",&n)!=EOF){
print(n);
        
        
        
        
        
        
        
        
        
    }
return 0;
}",,i → Shift → + → 4,,i → Shift → + → 4 → j,,i → Shift → + → 4 → j → i → Shift → < → j → Shift → + → 1,
1332047,1015,CE,IDLE,pause_51s,1615.0,1095,"nf(""%d %d %d&n,&n,&nm<,&g!=EOF{
forint x[105;
for(int i=0;i<m;i++{
scanf(""%d,&x[i;
//
//

//
def struct{
char sisds[20;
int score;
//
int compare)(const void*a,const void*b{
student;student*s1=student*a(student*a;
student*s2=(student*nb;
if(s1->total>s2->total{
return -1;
if(s1->total<s2->t{
reyuturn 1;
return(strcmp(s1->id,s2->id; ;
//zhuhs
#<string.h>

#define MAX_N 1000;
#define MAX_M 10
de#define ID_LEN 20

int scores[m;
for(int i=90;i<m;i++{
scanffor(int i=0;i<n;i==++{
char id[mMAX_ID{
].;
int t;
scanf(""%s %d,id,&t;
int total=0;
for(int j=0;j<m;ij++{
tint problem_id;
scanf(:""%d,&p;
t===+=","#include<stdio.h>
#include<stdlib.h>
#include<string.h>

#define MAX_N 1000
#define MAX_M 10
#define ID_LEN 20

//定义学生结构体
typedef struct{
    char s[20];
    int score;
}student;
//比较函数
int compare(const void*a,const void*b){
    student*s1=(student*)a;
    student*s2=(student*)b;
    if(s1->total>s2->total){
        return -1;
    }
    if(s1->total<s2->total){
        return 1;
    }
    return strcmp(s1->id,s2->id);
}
//主函数
int main(void){
    //第一行
    int n,m,g;
    while(scanf(""%d %d %d"",&n,&m,&g)!=EOF){
        int x[15];
        //第二行
        for(int i=0;i<m;i++){
            scanf(""%d"",&x[i]);
        }
        for(int i=0;i<n;i++){
            char id[ID_LEN];
            int t;
            scanf(""%s %d"",id,&t);
            int total=0;
            for(int j=0;j<t;j++){
                int problem_id;
                scanf(""%d"",&problem_id);
                total+=x[problem_id-1];
            }
        }
        
    }
}",,s → c → o → r → e → x,,s → c → o → r → e → x → [ → p → - → 1 → ; → Control → Insert,,s → c → o → r → e → x → [ → p → - → 1 → ; → Control → Insert,
1378256,0,RE,IDLE,pause_85s,711.9,573,"#include n<stdio.h>
int miaain({
int int year;
int month;
int daty;
ifwhile(scanf(""%d %d %d.,&yesar,&month,&day !=REOF{
","#include <stdio.h>
int main(){
    int year;
    int month;
    int day;
    while(scanf(""%d %d %d"",&year,&month,&day) !=EOF){
        int pan=0;
        if(year%400==0||year%4==0&&year%100!=0){
            pan=1;
        }
        int i=1;
        int count=0;
        while(i<month){
            switch (i){
                case 1:case 3:case 5: case 7:case 8:case 10:case 12:
                count+=31;break;
                case 2:
                if(pan==0)count+=29;
                else count+=28;break;
                case 4:case 6:case 9:case 11:
                count+=30;break;
            }
            i++;
        }
        count+=day;
        printf(""%d\n"",count-1);
    }
    return 0;
}",,i → n → t →   → i → f → Shift → i → f → Shift → ( → y → a → e → a → r → Shift → % → 4 → 0x2 → =x2 → 0,,i → n → t →   → i → f → Shift → i → f → Shift → ( → y → a → e → a → r → Shift → % → 4 → 0x2 → =x2 → 0 → Shift → |x2 → y → r → ax2 → r → Shift → % → 4 → =x2 → 0,,i → n → t →   → i → f → Shift → i → f → Shift → ( → y → a → e → a → r → Shift → % → 4 → 0x2 → =x2 → 0 → Shift → |x2 → y → r → ax2 → r → Shift → % → 4 → =x2 → 0 → Shiftx9 → &x2 → y → r → a → e → a → t → r → Shiftx8 → % → 1 → 0x2 → Shift → ! → + → 0,
1117585,1533,MLE,IDLE,pause_41s,1618.7,485,"#include <stdio.h.>

int main({
int n;
while(""scanf""(""%d,&n != EOF{

ointint arr[n;
+1for(int i=0;i<n;i++{
sc(""%d,%aarr[i;



int sum=0;sum=sum +arr[i;
if(n%=2==0{
pr(""NO\n;
contin;if(sum%2!=0{
p(""YES\n;&longl longlllong lognngintelse {
pr(""NO\n;
int t=0;
t++;
t++;
pa(""$%d,t;","#include <stdio.h>

int main(){
    int n;
    while(scanf(""%d\n"",&n) != EOF){
        int arr[n+1];
        if(n%2==0){
            printf(""NO\n"");
            int c;
            while((c=getchar() )!='\n' && c!=EOF);
            continue;
        }
        
        long long sum=0;
        for(int i=0;i<n;i++){
            scanf(""%d"",&arr[i]);
            sum=sum +arr[i];
        }
        
        
        if(sum%2!=0){
            printf(""YES\n"");
        }else {
            printf(""NO\n"");
        }
    }
    
}",,Enter → i → n → t →   → t → 0 → ; → = → 0 → ;,,Enter → i → n → t →   → t → 0 → ; → = → 0 → ;,,Enter → i → n → t →   → t → 0 → ; → = → 0 → ;,
1423207,1027,MLE,IDLE,pause_31s,1312.7,997,"##include<bits/stdc++.h>
usign ngng namespace std;

int main(
{


string str1,str2;

bint func(string str1,string str2
{
while(cin>>nstr1>>str2
{

return 0;cout<<func(str1,str2;,str
str=str1;<<endl
vector<>int  hash(26;
for(int i=0;i<26;i++
{
str1.size(hash[str1[i-'a=1;c
v","#include<bits/stdc++.h>
using namespace std;

string str1,str2,str;
vector<int> ha(26);
vector<vector<int>> dp;

int func(string &str1,const string &str2)
{
    dp.assign(str1.size()+1,vector<int>(str2.size()+1,0));
    for(int i=1;i<=str1.size();i++)
    {
        for(int j=1;j<=str2.size();j++)
        {
            if(str1[i-1]==str2[j-1])
            {
                dp[i][j]=dp[i-1][j-1]+1;
            }else
            {
                dp[i][j]=max(dp[i-1][j],dp[i][j-1]);
            }
        }
    }
    if(dp[str1.size()][str2.size()]==str2.size()) return 1;
    else
    {
        str1.insert(str1.end(),str.begin(),str.end());
        return 0;
    }
}

int main()
{
    while(cin>>str1>>str2)
    {
        str=str1;
        for(int i=0;i<str2.size();i++)
        {
            ha[str2[i]-'a']=1;
        }
        for(int i=0;i<str1.size();i++)
        {
            ha[str1[i]-'a']=0;
        }
        int check=0;
        for(int i=0;i<26;i++)
        {
            if(ha[i]==1) 
            {
                check=1;
            }
        }
        if(check==1)
        {
            cout<<-1<<endl;
            continue;
        }
        int res=0;
        while(1)
        {
            res++;
            if(func(str1,str2)) break;
        }
        cout<<res<<endl;
    }
    return 0;
}",,2 → 1 → 0 → Shift → Enter,,2 → 1 → 0 → Shift → Enter → f → o → r → Shift → ( → i → n → t →   → i → = → 0 → ; → i → Shift → < → 2 → 6 → ; → i → Shift → +x2 → Enter → Shift → { → Enter → i → f,,2 → 1 → 0 → Shift → Enter → f → o → r → Shift → ( → i → n → t →   → i → = → 0 → ; → i → Shift → < → 2 → 6 → ; → i → Shift → +x2 → Enter → Shift → { → Enter → i → f → Shift → ( → h → a → s → h → [ → i → =x2 → 1 →  ,
1167814,1515,NoData,DEBUG,bs_pause_2x,683.4,449,v,"#include <stdio.h>
#define MAX 15
struct S 
{
    char n[11];
    int c, m, e, t;
};
int main() 
{
    int k, n, i, j, first = 1;
    struct S s[MAX], tmp;
    while (scanf(""%d"", &n) != EOF) 
    {
        for (i = 0; i < n; i++) 
        {
            scanf(""%s %d %d %d"", s[i].n, &s[i].c, &s[i].m, &s[i].e);
            s[i].t = s[i].c + s[i].m + s[i].e;
        }
        if (!first) printf(""\n"");
        first = 0;
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].t < s[j+1].t || 
                    (s[j].t == s[j+1].t && strcmp(s[j].n, s[j+1].n) > 0)) 
                    {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].t);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].c < s[j+1].c || 
                    (s[j].c == s[j+1].c && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].c);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].m < s[j+1].m || 
                    (s[j].m == s[j+1].m && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].m);
        }
        printf(""\n"");
        for (i = 0; i < n - 1; i++) 
        {
            for (j = 0; j < n - i - 1; j++) 
            {
                if (s[j].e < s[j+1].e || 
                    (s[j].e == s[j+1].e && strcmp(s[j].n, s[j+1].n) > 0)) 
                {
                    tmp = s[j];
                    s[j] = s[j+1];
                    s[j+1] = tmp;
                }
            }
        }
        for (k = 0; k < 3 && k < n; k++) 
        {
            printf(""%s %d\n"", s[k].n, s[k].e);
        }
    }
    return 0;
}",,Backspacex2 → Enter,,Backspacex2 → Enterx3,,Backspacex2 → Enterx6,
1110599,2191,AC,DEBUG,bs_pause_2x,1379.4,542,"3#include<>stdio,.h
int main(
{}
return 0;
int n,m;
char str[10000045;
scanf(""
scanf(""%d %d,&n,&m;%s,str;
pprintf(""%s,str;for(int 0;ii=0;i<n;i++
{}
,a[30char ch=str[i;
a[ch-'aint num=;
num=ch-'a;
a[num++;={}0
printf(""%d,a[num;\n
10 10
aabhbhbhbh
1
2
3
4
5
6
7
8
9
1","#include<stdio.h>
int main()
{
    int n,m,a[30]={0},b[1000005]={0};
    scanf(""%d %d"",&n,&m);
    char str[1000005];
    scanf(""%s"",str);
    for(int i=0;i<n;i++)
    {
        char ch=str[i];
        int num;
        num=ch-'a';
        a[num]++;
        b[i]=a[num];
    }
    for(int j=1;j<=m;j++)
    {
        int t,q;
        scanf(""%d"",&t);
        printf(""%d\n"",b[t-1]);
    }
    return 0;
}",Backspace,Backspacex2,4 → Enter → 5 → Enter → 6 → Enter → 7 → Enter → 8 → Enter → 9 → Enter → 1 → 0 → Backspace,Backspacex2,b → h → b → h → b → h → b → h → Enter → 1 → Enter → 2 → Enter → 3 → Enter → 4 → Enter → 5 → Enter → 6 → Enter → 7 → Enter → 8 → Enter → 9 → Enter → 1 → 0 → Backspace,Backspacex2,
1340459,2287,WA,DEBUG,bs_pause_2x,279.6,98,0 1 2 3 0 4 5 6 3,"#include<stdio.h>
int main(void)
{
    int a,i,j,k,n;
    while(scanf(""%d"",&n)!=EOF)
    {
        int arr[70];
        for(i=0;i<2*n;i++)
        {
            scanf("" %d"",&arr[i]);
        }
        for(i=0;i<2*n;i++)
        arr[i]/=2;
        k=0;
        i=0;
        int cishu=0;
        while(i<2*n)
        {
            if(arr[i]!=arr[i+1])
            {
                for(j=i+1;j<2*n;j++)
                {
                    if(arr[j]==arr[i])
                    {
                        int temp=arr[1];
                        arr[1]=arr[j];
                        arr[j]=temp;
                        cishu++;
                    }
                }
            }
            i+=2;
        }
        printf(""%d\n"",cishu);
    }
    return 0;
}",Backspace → 2 → ArrowRightx2 → Backspace → 3 → ArrowRightx2,Backspacex3,4 → n →   → 5 → Backspacex3 →   → 5 →   → 6 →   → 7 → Backspace → 2 → ArrowRightx2 → Backspace → 3 → ArrowRightx2,Backspacex4 → ArrowRightx4 → Backspace → 6 → ArrowRightx2 → Backspace → 1,Backspacex7 → 4 → n →   → 5 → Backspacex3 →   → 5 →   → 6 →   → 7 → Backspace → 2 → ArrowRightx2 → Backspace → 3 → ArrowRightx2,Backspacex4 → ArrowRightx4 → Backspace → 6 → ArrowRightx2 → Backspace → 1 → ArrowRightx2 → Backspace → 3 → ArrowRightx2 →   → 5 → ArrowRight → Backspace → Enter,
1418611,1513,PE,IDLE,pause_55s,1464.7,759,"#include<sditdio.h>

int main({
int ;
scanf(""%d,&T:
if(T<1 \\||T >9{
returrn 1;
for(itn t nt i-=0;i<lT;i++{
int n;
while(scanf(""%d,&Nn!=EOF{
ifor(itn nt i=01;i<=n;i++{
for(innt j=0;ij<n-i;j++{
printf("" ;
for(int im0=0;m,<i-1;im++{
fpprintfc9(""%c,m+'a;
for(in r t m=i-1;m>=;0;m--{
2printfc(""5%,m+'a;
printf(""\n;
for(itn nt i=n;iL>0;i--{
prfor(itnnt j=0;j<in-i;j++{
printf("" ;
jprintf(""a;
for(int j=0;j<=2(i-1-1;j++{
printf(:"" ;
pritnfntf(""\j         printf(""a;
printf(""\n;
pritnf(""\nl;
return 0;;","#include<stdio.h>

int main(){
    int T;
    scanf(""%d"",&T);
    if(T<1 || T>9){
        return 1;
    }
    int first=1;
    for(int i=0;i<T;i++){
        int n;
        if(!first){
            printf(""\n"");
        }
        while(scanf(""%d"",&n)!=EOF){
            for(int i=1;i<=n;i++){
                for(int j=0;j<n-i;j++){
                    printf("" "");
                }
                for(int m=0;m<=i-1;m++){
                    printf(""%c"",m+'a');
                }
                for(int m=i-2;m>=0;m--){
                    printf(""%c"",m+'a');
                }
                printf(""\n"");
            }
            for(int i=n;i>0;i--){
                for(int j=0;j<n-i;j++){
                    printf("" "");
                }
                printf(""a"");
                for(int j=0;j<2*(i-1)-1;j++){
                    printf("" "");
                }
                 if(i>1){
                     printf(""a"");
                 }
                 printf(""\n"");
            }
        }
        printf(""\n"");
        first=0;
    }
    return 0;
}",,Shift → *,,Shift → *,,Shift → *,
1162233,1009,NoData,DEBUG,bs_pause_3x,1028.7,422,"#include <>stdio.h
int main(
{
return 0;
inchar arr[1000055
intchar
int %#include <>string.hint len = strlen(arr;
scanf(""%%s,arr;

char len [10005;;fkriror(int i = 0;i < nlen;i++
{
1
len[0 = arr[0';if(b arr[i == arrr[i - 1
{
for(int i j = i - 1;j < len - 2;j++

{
{
arr[i - j = arr[i j + 2;c

for(int i = 0;i < 
int sum = 0;SUsum++;len - 2 * sum;i++
{
printf(""%d,arr[i;cccca","#include <stdio.h>
#include <string.h>
int main()
{
    char arr[10005];
   
    scanf(""%s"",arr);
    int len = strlen(arr);
    
    int sum = 0;
    for(int i = 1;i < len;i++)
    {
        if(arr[i] == arr[i - 1])
        {
            for(int j = i - 1;j < len - 2;j++)
            {
                arr[j] = arr[j + 2];
            }
        sum++;
        }
    }
    
    for(int i = 0;i < len - 2 * sum;i++)
    {
        printf(""%c"",arr[i]);
    }
    return 0;
}",Backspace,Backspacex4,c → a → b → Backspace,Backspacex4 → bx2 → ArrowRightx2,c → a → b → Backspace,Backspacex4 → bx2 → ArrowRightx2,
1362671,1128,CE,IDLE,pause_32s,1389.4,363,"#icnlduninclude<stdio.h>
itnnt ammain(""{
{
ret 0;
int N;
while(casscanf(""%d,&n!=EOF{
int num[2;
for(int i=0;i<n;mn;i++{
for(int j=0;j<2;ij++{
sca(""5%d,&n[i[j;
for(itn iint i=0;i<n;i++{
scanint mx,y;
forsacscanf(""%d%d,&&x,y;
vv
vlllllong long cntprintf(""%d\nt(,x-tt-(y;","#include<stdio.h>

int main() {
    int N;
    scanf(""%d"", &N);
    for (int i = 0;i < N;i++) {
        int x, y;
        scanf_s(""%d%d"", &x, &y);

        // 主循环内简化写法（循环移位法）
        unsigned int xor_result = x ^ y;
        int count = 0;
        while (xor_result) {
            count += xor_result & 1;
            xor_result >>= 1;
        }
        printf(""%d\n"", count);
    }
    return 0;
}",,"Control → p → r → i → n → t → f → Shift → ( → Shift → "" → h → e → lx2 → o → ;",,"Control → p → r → i → n → t → f → Shift → ( → Shift → "" → h → e → lx2 → o → ;",,"Control → p → r → i → n → t → f → Shift → ( → Shift → "" → h → e → lx2 → o → ;",
1306562,2252,CE,IDLE,pause_61s,1693.3,1043,"
printf(""||lastPASS\Nn;else if(date=1&&\&&last=0{
printf(""ERROR 02\mn;else if(date=0&7&=1{
printf(""ERROR 01\Nn;else{
printf(""EROROR 03\Nn';








void( date(int a[a[19{
if(a[10=='0&&a[11==2{
ifi(int day=int mothnth=10*a[10+a[11;
int day=10*[2312+a[13;
if(moth==n==2|||day>28{
return 0;
if(moth\mmonth==1&&
int bifdg[7={1,3,5,7,8,10,12};
int small[4={4,6,9,11};
for(int i=0;i<7;i++{
   if(mon==big[i||&&&&day>31 return 0;cv4small0
returnelse return 1;{}else{
return 1;else{return 1;}void( last(int b[10{


int lst1=a[17b;\

int sum=0;
sum=7*b[10+9*b[1+10*b[29+5*b[3+8*b[4+4*b[5+2*b[6+b[7+6*b[8+3*b[i","#include <stdio.h>
#include <string.h>
int check_date(char id[]) {
    int year = (id[6]-'0')*1000 + (id[7]-'0')*100 + (id[8]-'0')*10 + (id[9]-'0');
    int month = (id[10]-'0')*10 + (id[11]-'0');
    int day = (id[12]-'0')*10 + (id[13]-'0');
    if (month < 1 || month > 12) return 0; 
    if (day < 1) return 0; // 日期小于1
    int big_month[] = {1,3,5,7,8,10,12};
    for (int i=0; i<7; i++) {
        if (month == big_month[i]) {
            return day <= 31 ? 1 : 0;
        }
    }
    int small_month[] = {4,6,9,11};
    for (int i=0; i<4; i++) {
        if (month == small_month[i]) {
            return day <= 30 ? 1 : 0;
        }
    }）
    if (month == 2) {
        int is_leap = (year%4==0 && year%100!=0) || (year%400==0);
        if (is_leap) {
            return day <= 29 ? 1 : 0; // 闰年2月最多29天
        } else {
            return day <= 28 ? 1 : 0; // 平年2月最多28天
        }
    }
    
    return 0; 
}
int check_checksum(char id[]) {

    int weight[] = {7,9,10,5,8,4,2,1,6,3,7,9,10,5,8,4,2};
    char check_code[] = {'1','0','X','9','8','7','6','5','4','3','2'};
    
    int sum = 0;
    // 计算前17位的加权和
    for (int i=0; i<17; i++) {
        sum += (id[i]-'0') * weight[i];
    }
    
    int remainder = sum % 11; // 取模11得到余数
    char expected = check_code[remainder]; // 预期的校验码
    char actual = id[17]; // 身份证最后一位（统一转大写，兼容小写x）
    if (actual == 'x') actual = 'X';
    
    return (actual == expected) ? 1 : 0;
}

int main() {
    char id[19]; 
    while (scanf(""%s"", id) != EOF) {
        if (strlen(id) != 18) {
            printf(""ERROR 03\n""); 
            continue;
        }
        
        int date_ok = check_date(id);
        int checksum_ok = check_checksum(id);
        if (date_ok && checksum_ok) {
            printf(""PASS\n"");
        } else if (date_ok && !checksum_ok) {
            printf(""ERROR 02\n"");
        } else if (!date_ok && checksum_ok) {
            printf(""ERROR 01\n"");
        } else {
            printf(""ERROR 03\n"");
        }
    }
    return 0;
}",i,Enter → n → t →   → p → o → r → [ → 1 → 7,i,"Enter → n → t →   → p → o → r → [ → 1 → 7 → = → Shift → { → 7 → , → 9 → , → 7 → 1 → 0 → , → 5 → , → 8",i,"Enter → n → t →   → p → o → r → [ → 1 → 7 → = → Shift → { → 7 → , → 9 → , → 7 → 1 → 0 → , → 5 → , → 8 → , → 4 → , → 2 → , → 1 → , → 6 → , → 3 → , → 7 → , → 9 → , → 1 → 0 → , → 5 → , → 8 → , → 4",
1081174,1657,AC,IDLE,pause_63s,1475.3,682,"#include<stdio.h>
int main(
{
int n;
while(scanf(""%d,&n!=EOF{
\{
int arr[100001;
for(int i=0;i<n;i++{
nscanf(""%d,a&arr[i;
if(arr[i%2==0!=0{

int a=0,b=0;","#include<stdio.h>
void bubble(int arr[],int n)
{
    for(int i=0;i<n-1;i++){
        for(int j=0;j<n-1;j++){
            if(arr[j]>arr[j+1]){
                int temp=arr[j];
                arr[j]=arr[j+1];
                arr[j+1]=temp;
            }
        }
    }
}

int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int arr[n];
        int a=0,b=0;
        int arr1[n],arr2[n];
        for(int i=0;i<n;i++){
            scanf(""%d"",&arr[i]);
            if(arr[i]%2!=0){
                arr1[a]=arr[i];
                a++;
            }else if(arr[i]%2==0){
                arr2[b]=arr[i];
                b++;
            }
        }
        bubble(arr1,a);
        bubble(arr2,b);
        for(int i=0;i<a;i++){
            printf(""%d "",arr1[i]);
        }
        printf(""\n"");
        for(int i=0;i<b;i++){
            printf(""%d "",arr2[i]);
        }
        printf(""\n"");
        printf(""\n"");
    }
    return 0;
}",,"Enter → i → n → t →   → a → rx2 → [ → 1 → n → ,",,"Enter → i → n → t →   → a → rx2 → [ → 1 → n → , → a → rx2 → 2 → [ → n → ;",,"Enter → i → n → t →   → a → rx2 → [ → 1 → n → , → a → rx2 → 2 → [ → n → ; → a → rx2 → [ → i → = → a → rx2 → q",
1315152,1497,MLE,IDLE,pause_32s,1462.4,897,"#<stdio.h>
int main({
int n;
while(scanf(""%d,&n!=EOF{
for(int i=0;i<n*n;i++{


int a[n[n={0};sscanf(""%Dd,&i;
for(int i=0;i<n*n;i++{
perintf(""%d,a[i[i;
reutturn 0;","#include<stdio.h>
int main(){
    int n;
    int a[n*n];
    int b[n][n];
    while(scanf(""%d"",&n)!=EOF){
        for(int i=0;i<n*n;i++){
            scanf(""%d"",&a[i]);
        }
        int count=-1;
        for(int i=0;i<n;i++){
            count++;
            for(int j=0;j<n;j++){
                b[i][j]=a[j+count*4];
                printf(""%d"",b[i][j]);
                printf("" "");
            }
        }
        printf(""\n"");
        for(int i=0;i<n;i++){
            int num=0;
            for(int j=0;j<n;j++){
                num=num+b[i][j];
            }
            printf(""%d"",num);
            printf("" "");
        }
        printf(""\n"");
        for(int j=0;j<n;j++){
            int num=0;
            for(int i=0;i<n;i++){
                num=num+b[i][j];
            }
            printf(""%d"",num);
            printf("" "");
        }
        printf(""\n"");
        int num1=0;
        int num2=0;
        for(int i=0;i<n;i++){
            num1=num1+b[i][i];
        }
        printf(""%d"",num1);
        printf("" "");
        for(int i=0;i<n;i++){
            num2=num2+b[i][3-i];
        }
        printf(""%d"",num2);
    }
    return 0;
}",,a → [ → i,,a → [ → i → n → Shift → * → n,,a → [ → i → n → Shift → * → n,
1084327,1464,TLE,IDLE,pause_33s,1773.7,1001,"{
int i=2;
iffor(int i=2;i<j3j<i;j++
{

int A[5000;if(i%j==0
{
sbreak;
else
right=0;
int right=1;if(right=1;
{
A[index++=i;
i++;_1_1_1ifif(while(ni!=0
{

int p=i;pp/=10int k=p/110;
%for(itn ==nt t=2;t<k;t++
{
if(p%t==0
{
right_2=0;
int right_2=1;
bnreareak;
break;
if(rihgght_2
{
A[index++=i;
printf(""%d\n,A[k-1;
reutturn 0;
p/=10;
int i=2;lll!2a
ifelse
{
while(
int p=i;p!=0
{
int l=p%10;
for(int k=t=2;t<l;t++
{
if(l%t==0
{

p/=10;pbright_2=0;
break;
if(right_1||right_2
{
prA[index++=i;
     231

if(l!=0
P{{
}
else
{
rightright_2=0;65&&l!=1 if0p/=10;
if(l==!=2||&&l!+=3&&l!=5&&l!=7
{
right_1=20;
","#include<stdio.h>

int main()
{
    int k;
    while(scanf(""%d"",&k)!=EOF)
    {
        int index=0;
        int A[5000];
        int i=2;
        while(index<k)
        {
            int right_1=1;
            int right_2=1;
            for(int j=2;j<i;j++)
            {
                if(i%j==0)
                {
                    right_1=0;
                    break;
                }
            }
                int p=i;
                while(p!=0)
                {
                    int l=p%10;
                    if(l!=2&&l!=3&&l!=5&&l!=7)
                    {
                        right_2=0;
                        break;
                    }
                    p/=10;
                }
            if(right_1||right_2)
            {
                 A[index++]=i;
            }
            i++;
        }
        printf(""%d\n"",A[k-1]);
    }
    return 0;
}",,Enter → b → r → e → a → k → ; → Enter → \ → Enter → i → f → Shift → ( → Shift → ! → r → i → g → h → t,,Enter → b → r → e → a → k → ; → Enter → \ → Enter → i → f → Shift → ( → Shift → ! → r → i → g → h → t → Shift → _ → 1 → Enter → Shift → { → Enter → f → o → r → Shift → ( → i → n → t →   → p → = → i → ; → Enter,,Enter → b → r → e → a → k → ; → Enter → \ → Enter → i → f → Shift → ( → Shift → ! → r → i → g → h → t → Shift → _ → 1 → Enter → Shift → { → Enter → f → o → r → Shift → ( → i → n → t →   → p → = → i → ; → Enter → i → fx2 → o → r → Shift → ( → i → n,
1037614,1676,OLE,IDLE,pause_119s,819.5,506,"##include<stdio,o.hj?>
int main(
{
return 0;
vhschar aarr[82;
whleile(fgets)d(fgetsgtetchargrgetfgets(arr.s.,ssizeof(arr,stdimn!=EOF
{
getchar(;
arr[st
#include<string,.h?>arr[strcspn(arr,""\n='\0;
intl len=strlen(arr;
for(itn nnt i=0;i<len ;i++
{
if(arrarr[i=='1
arrarr[i=='*;
else fi(if(arr[i=='2
arr[i='#;
else if(arr[i=='3
arr[i='.
;
else
arr[i=-
'-;
printf(""arr%s\n,arr;
arrarr[='0","#include<stdio.h>
#include<string.h>
int main()
{
    char arr[82];
    while(fgets(arr,sizeof(arr),stdin)!=EOF)
    {
        arr[strcspn(arr,""\n"")]='\0';
        int len=strlen(arr);
        for(int i=0;i<len;i++)
        {
            if(arr[i]=='1')
            arr[i]='*';
            else if(arr[i]=='2')
            arr[i]='#';
            else if(arr[i]=='3')
            arr[i]='.';
            else if(arr[i]=='4')
            arr[i]='-';
            else
            continue;
        }
        printf(""%s\n"",arr);
    }
    return 0;
}",,Control → c,,Control → c,,Control → c,
